OrthologID	GeneSymbol(2019)	TAEGU_ENSEMBL_gID_rel67
12782	TRAPPC2	ENSTGUG00000008218
12783	RAB9A	ENSTGUG00000008222
12784	TCEANC	ENSTGUG00000008228
12786	TLR7	
12787	FRMPD4	ENSTGUG00000008266
12788	MFAP4	
12789	ARHGAP6	ENSTGUG00000008308
12791	CLCN4	ENSTGUG00000008365
12793	WWC3	ENSTGUG00000008439
12794	GPR143	ENSTGUG00000008489
12798	NLGN4X	ENSTGUG00000008580
12799	EXTL3	ENSTGUG00000013330
12800	MXRA5	ENSTGUG00000008632
12804	XKR6	ENSTGUG00000013311
12805	TDH	ENSTGUG00000013305
12807	ARSE	ENSTGUG00000010759
12808	XG	ENSTGUG00000010751
12809	FDFT1	ENSTGUG00000013293
12810	AvBD10	ENSTGUG00000013287
12811	ENSGALT00000026903	ENSTGUG00000013282
12812	ENSGALT00000026912	ENSTGUG00000013274
12813	RHAG	ENSTGUG00000013262
12814	ASMT	ENSTGUG00000010733
12815	P2RY8	ENSTGUG00000010727
12816	CYP2AC1	ENSTGUG00000013260
12817	CENPQ	ENSTGUG00000013258
12818	CSF2RA	ENSTGUG00000018323
12819	CRLF2	ENSTGUG00000010698
12822	CDC5L	ENSTGUG00000013251
12824	RCAN2	ENSTGUG00000013243
12826	TDRD6	ENSTGUG00000013234
12827	PLA2G7	ENSTGUG00000013229
12829	STAGL	ENSTGUG00000010652
12830	GTPBP6	ENSTGUG00000010642
12832	CD2AP	ENSTGUG00000013213
12833	ENSGALT00000026986	ENSTGUG00000010634
12834	ADGRF2	ENSTGUG00000013212
12835	RGN	ENSTGUG00000010624
12836	PTCHD4	ENSTGUG00000013208
12837	JADE3	ENSTGUG00000010614
12838	RP2	ENSTGUG00000010609
12839	ENSGALT00000027002	ENSTGUG00000013200
12840	TUBGCP5	ENSTGUG00000010552
12841	NIPA2	ENSTGUG00000010503
12842	NIPA1	ENSTGUG00000010500
12844	GABRB3	ENSTGUG00000010346
12845	UBE3A	ENSTGUG00000010281
12846	CNGA3	ENSTGUG00000010272
12848	INPP4A	ENSTGUG00000010196
12849	UNC50	ENSTGUG00000010176
12850	MGAT4A	ENSTGUG00000010155
12852	MITD1	ENSTGUG00000010137
12853	REV1	ENSTGUG00000010082
12855	CHST10	ENSTGUG00000010047
12857	PDCL3	ENSTGUG00000010036
12858	RPL31	ENSTGUG00000009998
12859	TBC1D8	ENSTGUG00000009966
12860	ENSGALT00000027101	ENSTGUG00000018199
12862	TMEM182	ENSTGUG00000009804
12863	MRPS9	ENSTGUG00000009773
12864	FHL2	ENSTGUG00000009735
12865	NCK2	ENSTGUG00000009731
12866	UXS1	ENSTGUG00000009716
12868	ST6GAL2	ENSTGUG00000009703
12869	SLC5A7	ENSTGUG00000009694
12870	SULT1C3	ENSTGUG00000009666
12871	LIMS1	ENSTGUG00000009631
12873	CHAMP1	ENSTGUG00000009515
12874	CDC16	ENSTGUG00000009440
12875	GAS6	ENSTGUG00000009321
12876	TMEM255B	ENSTGUG00000009312
12877	DCUN1D2	ENSTGUG00000009237
12878	ADPRHL1	ENSTGUG00000009227
12879	ENSGALT00000027168	ENSTGUG00000009226
12880	GRTP1	ENSTGUG00000009208
12881	PCID2	ENSTGUG00000009135
12887	ING1	ENSTGUG00000008851
12889	TNFSF13B	ENSTGUG00000010782
12890	ABHD13	ENSTGUG00000010793
12891	ARGLU1	ENSTGUG00000010800
12892	ENSGALT00000027236	ENSTGUG00000010813
12893	TEX30	ENSTGUG00000010856
12896	TMTC4	ENSTGUG00000010907
12898	CLYBL	ENSTGUG00000010925
12901	IPO5	ENSTGUG00000011084
12903	GPR180	ENSTGUG00000011209
12904	TGDS	ENSTGUG00000011214
12905	DCT	ENSTGUG00000011227
12908	PCDH9	ENSTGUG00000012486
12909	RBM26	ENSTGUG00000012585
12912	FBXL3	ENSTGUG00000012555
12913	GATD3A	ENSTGUG00000012552
12914	LMO7	ENSTGUG00000012539
12915	UCHL3	ENSTGUG00000012534
12916	COMMD6	ENSTGUG00000012533
12917	TBC1D4	ENSTGUG00000012530
12918	KLF5	ENSTGUG00000012525
12920	DIS3	ENSTGUG00000012500
12921	PCDH20	ENSTGUG00000012481
12923	PCDH8	ENSTGUG00000012453
12924	CNMD	ENSTGUG00000012448
12925	ELF1	ENSTGUG00000012438
12926	MTRF1	ENSTGUG00000012422
12927	NAA16	ENSTGUG00000012418
12930	TNFSF11	ENSTGUG00000012370
12931	LACC1	ENSTGUG00000012353
12933	KCTD4	
12934	SPERT	ENSTGUG00000012308
12935	LCP1	ENSTGUG00000012284
12936	ESD	ENSTGUG00000012256
12937	HTR2A	ENSTGUG00000012255
12938	MED4	ENSTGUG00000012232
12939	RCBTB2	ENSTGUG00000012201
12940	CYSLTR2	ENSTGUG00000012197
12941	FNDC3A	ENSTGUG00000012174
12942	RCBTB1	ENSTGUG00000012146
12943	KPNA3	ENSTGUG00000012126
12944	SPRYD7	ENSTGUG00000012117
12945	SERPINE3	ENSTGUG00000012096
12946	INTS6	ENSTGUG00000012084
12947	WDFY2	ENSTGUG00000012075
12948	DHRS12	ENSTGUG00000012073
12949	ALG11	ENSTGUG00000012066
12950	CKAP2	ENSTGUG00000012041
12951	VPS36	ENSTGUG00000012036
12952	THSD1	ENSTGUG00000012032
12953	ENSGALT00000027514	ENSTGUG00000012029
12954	ENSGALT00000027516	ENSTGUG00000012019
12955	SLC25A15	ENSTGUG00000012012
12956	MRPS31	ENSTGUG00000012010
12957	FOXO1	ENSTGUG00000012008
12958	COG6	ENSTGUG00000011994
12959	LHFPL6	ENSTGUG00000011990
12960	PROSER1	ENSTGUG00000011985
12961	ENSGALT00000027531	ENSTGUG00000011974
12962	SUPT20H	ENSTGUG00000011920
12963	SMAD9	ENSTGUG00000011897
12964	CCNA1	ENSTGUG00000011881
12966	MAB21L1	ENSTGUG00000011855
12967	RFC3	ENSTGUG00000011814
12968	KL	
12969	BRCA2	ENSTGUG00000011763
12970	HSPH1	ENSTGUG00000011712
12971	HMGB1	ENSTGUG00000011700
12972	KATNAL1	ENSTGUG00000011690
12974	SLC46A3	ENSTGUG00000011660
12975	PAN3	ENSTGUG00000011627
12977	LNX2	ENSTGUG00000011590
12978	MTIF3	ENSTGUG00000011587
12979	GPR12	ENSTGUG00000011559
12980	WASF3	ENSTGUG00000011551
12982	RNF6	ENSTGUG00000011529
12983	NUP58	ENSTGUG00000011475
12984	MTMR6	ENSTGUG00000011465
12985	SPATA13	ENSTGUG00000011453
12988	TNFRSF19	ENSTGUG00000011424
12991	MICU2	ENSTGUG00000011401
12992	ZDHHC20	ENSTGUG00000011398
12993	MRPL57	ENSTGUG00000011395
12995	EEF1AKMT1	ENSTGUG00000011337
12996	IFT88	ENSTGUG00000011321
12997	GJB6	ENSTGUG00000011314
12998	GJA3	ENSTGUG00000011312
13000	RDX	ENSTGUG00000011248
13001	C11orf87	ENSTGUG00000012604
13002	KDELC2	ENSTGUG00000012620
13003	NPAT	ENSTGUG00000012634
13004	ENSGALT00000027722	ENSTGUG00000012649
13005	CUL5	ENSTGUG00000012650
13007	MSANTD4	ENSTGUG00000012675
13008	GRIA4	ENSTGUG00000012676
13009	MMP13	ENSTGUG00000012726
13010	MMP1	ENSTGUG00000012737
13011	ENSGALT00000027772	ENSTGUG00000012745
13012	TRPC7	ENSTGUG00000001207
13013	TRPC6	ENSTGUG00000012766
13016	MTMR2	ENSTGUG00000012806
13017	FAM76B	ENSTGUG00000012811
13018	SESN3	ENSTGUG00000012813
13019	CWC15	ENSTGUG00000012817
13020	ENSGALT00000027824	ENSTGUG00000012838
13021	SLC5A3	ENSTGUG00000012842
13022	VSTM5	ENSTGUG00000012843
13023	MED17	ENSTGUG00000012845
13024	C11orf54	ENSTGUG00000012850
13025	TAF1D	ENSTGUG00000012851
13026	ENSGALT00000027835	ENSTGUG00000012855
13028	MTNR1B	ENSTGUG00000012871
13030	CHORDC1	ENSTGUG00000012877
13032	RAB38	ENSTGUG00000012909
13034	RAB30	ENSTGUG00000012941
13035	ANKRD42	ENSTGUG00000012948
13036	CCDC90B	ENSTGUG00000012950
13038	KCTD14	ENSTGUG00000013019
13040	KCTD21	ENSTGUG00000013013
13041	USP35	ENSTGUG00000013010
13042	NTF3	ENSTGUG00000011951
13044	KCNA5	ENSTGUG00000018536
13046	TIGAR	ENSTGUG00000012270
13047	FGF6	ENSTGUG00000012265
13048	C12orf4	ENSTGUG00000012261
13052	RNF169	ENSTGUG00000013451
13054	MRPL48	ENSTGUG00000013469
13066	YWHAG	ENSTGUG00000004553
13067	ADORA2B	ENSTGUG00000006669
13068	HAVCR1	
13069	GMEB2	ENSTGUG00000006996
13070	REEP2	ENSTGUG00000000004
13071	DPM1	ENSTGUG00000008645
13072	TRNT1	ENSTGUG00000010192
13073	SPSB4	ENSTGUG00000007647
13074	SOX14	ENSTGUG00000006830
13076	ZNF281	ENSTGUG00000004438
13079	TMEM251	ENSTGUG00000012616
13080	PKDCC	ENSTGUG00000003379
13081	INSIG1	ENSTGUG00000000691
13086	NPR3	ENSTGUG00000001921
13087	RXFP3	ENSTGUG00000001946
13088	KCNMB2	ENSTGUG00000010767
13090	ENSGALT00000028225	ENSTGUG00000001664
13092	ANKRD46	ENSTGUG00000012064
13095	CDC42SE2	ENSTGUG00000000400
13098	CCDC3	ENSTGUG00000002240
13100	CMC2	ENSTGUG00000004587
13101	PRKAB2	ENSTGUG00000017249
13108	YWHAZ	
13109	RIDA	ENSTGUG00000012005
13111	TMSB10	ENSTGUG00000001173
13115	MEAK7	ENSTGUG00000004264
13119	ATF1	ENSTGUG00000003395
13123	TBCEL	ENSTGUG00000000441
13124	B4GALT1	ENSTGUG00000001463
13127	SNX24	ENSTGUG00000001121
13128	TPD52L2	ENSTGUG00000007135
13132	ENSGALT00000029971	ENSTGUG00000008541
13133	ENSGALT00000029992	
13135	TP53I11	ENSTGUG00000010282
13137	PTHLH	ENSTGUG00000012689
13139	CCDC82	ENSTGUG00000012800
13141	ENSGALT00000030094	
13142	RPL21	ENSTGUG00000011571
13143	POMP	ENSTGUG00000011654
13144	SMAD1	ENSTGUG00000002675
13146	KCNRG	ENSTGUG00000012112
13147	PHF11	ENSTGUG00000012156
13148	ENSGALT00000030181	ENSTGUG00000012484
13149	ENSGALT00000030183	ENSTGUG00000012485
13151	MBNL2	ENSTGUG00000011104
13152	FGF14	ENSTGUG00000010862
13153	EFNB2	ENSTGUG00000010804
13154	LAMP1	ENSTGUG00000009185
13155	IL1R2	ENSTGUG00000009893
13156	ENSGALT00000030243	ENSTGUG00000010133
13159	FNDC9	ENSTGUG00000010550
13160	ENSGALT00000030264	ENSTGUG00000010701
13161	ENSGALT00000030267	ENSTGUG00000010703
13162	PRKX	ENSTGUG00000008608
13163	MID1	ENSTGUG00000008325
13164	SMPX	ENSTGUG00000007447
13167	ENSGALT00000030313	ENSTGUG00000006882
13169	XK	ENSTGUG00000006844
13170	C1H21ORF33	ENSTGUG00000006045
13171	ENSGALT00000030341	ENSTGUG00000005788
13172	MRPS6	ENSTGUG00000000454
13173	TMEM50B	ENSTGUG00000000529
13174	CXADR	ENSTGUG00000013547
13175	MAEL	ENSTGUG00000013511
13176	RCSD1	ENSTGUG00000013505
13177	SFT2D2	ENSTGUG00000013435
13178	DPT	ENSTGUG00000013432
13180	CLDND1	ENSTGUG00000013412
13181	ENSGALT00000030452	ENSTGUG00000013411
13182	GAP43	ENSTGUG00000013403
13183	POPDC2	ENSTGUG00000013383
13186	RABL3	ENSTGUG00000013374
13188	ENSGALT00000030489	ENSTGUG00000013220
13189	FKBP4	ENSTGUG00000013147
13192	ENSGALT00000030524	ENSTGUG00000012195
13193	ENSGALT00000030525	ENSTGUG00000012228
13194	GOLT1B	ENSTGUG00000011738
13195	PEX26	ENSTGUG00000018149
13197	TMEM178B	ENSTGUG00000011629
13198	CHST11	ENSTGUG00000011133
13199	ASCL4	ENSTGUG00000010960
13201	PICK1	ENSTGUG00000010456
13202	CSNK1E	ENSTGUG00000010414
13205	EMP1	ENSTGUG00000009446
13206	CEP83	ENSTGUG00000008314
13208	USP15	ENSTGUG00000006263
13209	FAM19A2	ENSTGUG00000006262
13210	ENSGALT00000030690	ENSTGUG00000005972
13211	LSMEM1	ENSTGUG00000005427
13212	HYAL6	ENSTGUG00000004273
13215	SLC26A3	ENSTGUG00000003181
13216	CERK	ENSTGUG00000003773
13217	DMTF1	ENSTGUG00000002365
13218	MRPL13	ENSTGUG00000012400
13220	FAM49B	ENSTGUG00000012516
13221	ENSGALT00000030802	ENSTGUG00000012732
13222	TNFRSF11B	ENSTGUG00000012341
13223	MAL2	ENSTGUG00000012347
13224	ENY2	ENSTGUG00000012249
13227	COX6C	ENSTGUG00000012043
13229	C8orf38	ENSTGUG00000011949
13231	PIP4P2	ENSTGUG00000011835
13233	SLC7A13	ENSTGUG00000011697
13235	FABP4	ENSTGUG00000011667
13236	PAG1	ENSTGUG00000011651
13237	UBE2W	ENSTGUG00000011557
13239	ENSGALT00000030904	ENSTGUG00000011048
13240	ENSGALT00000030905	ENSTGUG00000011041
13241	RGS20	ENSTGUG00000011005
13244	LRRC30	ENSTGUG00000009958
13245	ENSGALT00000030948	ENSTGUG00000009516
13246	C6orf62	ENSTGUG00000009025
13248	FAM206A	ENSTGUG00000008600
13250	ENSGALT00000031002	ENSTGUG00000007866
13251	CDH6	ENSTGUG00000001940
13252	ENSGALT00000031027	ENSTGUG00000002079
13253	FAM8A1	ENSTGUG00000005950
13254	DTNBP1	ENSTGUG00000006035
13255	ENSGALT00000031095	ENSTGUG00000007083
13256	RAMP3	ENSTGUG00000007139
13257	VOPP1	ENSTGUG00000001812
13258	PSMA2	ENSTGUG00000018393
13259	CDCP1	ENSTGUG00000004994
13261	TOPAZ1	ENSTGUG00000003809
13262	TSPAN13	ENSTGUG00000002574
13263	FAM237B	ENSTGUG00000001429
13265	ACBD7	ENSTGUG00000001367
13266	ENSGALT00000031237	ENSTGUG00000001229
13267	ENSGALT00000031243	
13269	ACVR2B	ENSTGUG00000000545
13270	WDR48	ENSTGUG00000000463
13271	ENSGALT00000031284	ENSTGUG00000000456
13272	ENSGALT00000031307	ENSTGUG00000000248
13273	HIGD1A	ENSTGUG00000000258
13276	SYT4	ENSTGUG00000001618
13279	ETV4	ENSTGUG00000002922
13281	LRRC59	ENSTGUG00000008932
13282	CHAD	ENSTGUG00000008987
13283	ANKRD40CL	ENSTGUG00000009233
13284	SIRT7	ENSTGUG00000003547
13285	ENSGALT00000031444	ENSTGUG00000001924
13286	PKP1	ENSTGUG00000001339
13287	CHMP6	ENSTGUG00000003019
13289	MEF2C	ENSTGUG00000000676
13293	CLIC5	ENSTGUG00000013246
13294	OPN5L2	ENSTGUG00000013256
13295	AvBD2	ENSTGUG00000013283
13297	AvBD11	ENSTGUG00000013288
13298	AvBD12	ENSTGUG00000013289
13299	AvBD13	ENSTGUG00000013290
13301	RP1L1	ENSTGUG00000013316
13302	WDCP	ENSTGUG00000013189
13303	LDAH	ENSTGUG00000013165
13305	RDH14	ENSTGUG00000013127
13306	C2orf50	ENSTGUG00000013066
13307	FZD7	ENSTGUG00000010149
13308	ADI1	ENSTGUG00000012979
13309	TMEM14A	ENSTGUG00000012888
13310	ENSGALT00000031634	ENSTGUG00000012881
13313	HMGN3	ENSTGUG00000012589
13314	UBE3D	ENSTGUG00000012560
13315	NDUFAF4	ENSTGUG00000012311
13318	RWDD1	ENSTGUG00000011932
13319	FAM162B	ENSTGUG00000011927
13320	HSF2	ENSTGUG00000011838
13322	HINT3	ENSTGUG00000011782
13323	KIAA0408	ENSTGUG00000018126
13324	ENSGALT00000031754	ENSTGUG00000011741
13325	SLC18B1	ENSTGUG00000011580
13326	SGK1	ENSTGUG00000011521
13327	IFNGR1	ENSTGUG00000010886
13328	DYNLT1	ENSTGUG00000011060
13329	LRP11	ENSTGUG00000011328
13330	IMMP1L	ENSTGUG00000004811
13333	SFT2D1	ENSTGUG00000009460
13335	TCTE3	ENSTGUG00000009751
13336	C1orf131	ENSTGUG00000009866
13337	GPR137B	ENSTGUG00000010376
13338	AKT3	ENSTGUG00000008212
13341	ENSGALT00000031905	ENSTGUG00000002537
13342	MRPL33	ENSTGUG00000002538
13343	PIGF	ENSTGUG00000003979
13344	PPM1B	ENSTGUG00000003793
13345	BATF3	ENSTGUG00000003049
13346	TATDN3	ENSTGUG00000003025
13347	RPS6KC1	ENSTGUG00000002977
13350	SHLD1	ENSTGUG00000002189
13352	PROKR2	ENSTGUG00000002390
13353	SNRPB2	ENSTGUG00000002415
13356	ENSGALT00000032002	ENSTGUG00000006700
13357	ENSGALT00000032003	ENSTGUG00000006698
13358	SUCLG1	ENSTGUG00000010904
13359	CD8B	ENSTGUG00000010847
13360	ST3GAL5	ENSTGUG00000010696
13361	ATOH8	ENSTGUG00000010695
13362	ENSGALT00000032028	ENSTGUG00000010625
13364	SLC2A9	ENSTGUG00000009891
13365	DTHD1	ENSTGUG00000009149
13366	C4orf19	ENSTGUG00000009142
13367	USP46	ENSTGUG00000007871
13368	DCK	ENSTGUG00000001636
13371	ENSGALT00000032183	ENSTGUG00000002145
13374	GPM6A	ENSTGUG00000006358
13375	HPGD	ENSTGUG00000006311
13376	CENPU	ENSTGUG00000006711
13377	ENSGALT00000032228	ENSTGUG00000002964
13378	ENSGALT00000032268	ENSTGUG00000006057
13379	MARCH1	ENSTGUG00000005830
13380	MAP9	ENSTGUG00000005320
13382	NKAP	ENSTGUG00000012597
13383	POLR1D	ENSTGUG00000005450
13386	ENSGALT00000032362	ENSTGUG00000002530
13387	HPRT1	ENSTGUG00000002952
13388	ENSGALT00000032398	ENSTGUG00000003091
13389	IL13RA2	ENSTGUG00000007461
13392	P2RY10	ENSTGUG00000018478
13394	KLHDC2	ENSTGUG00000013199
13395	OTX2	ENSTGUG00000013055
13396	LINC00643	ENSTGUG00000012972
13397	XRCC3	ENSTGUG00000012872
13398	ENSGALT00000032501	ENSTGUG00000012833
13399	ENSGALT00000032502	ENSTGUG00000012831
13400	ENSGALT00000032505	ENSTGUG00000012814
13401	ENSGALT00000032507	ENSTGUG00000012784
13402	SLC25A47	ENSTGUG00000012759
13403	SPATA7	ENSTGUG00000012406
13404	IFT43	ENSTGUG00000012246
13405	LIN52	ENSTGUG00000012108
13406	ZNF410	ENSTGUG00000012076
13408	ENSGALT00000032583	ENSTGUG00000011911
13409	DTD2	ENSTGUG00000011886
13410	COX16	ENSTGUG00000011393
13411	PTGR2	ENSTGUG00000011198
13412	LRRC57	ENSTGUG00000011127
13413	CAPN3	ENSTGUG00000011081
13414	ENSGALT00000032637	ENSTGUG00000011010
13415	PLA2G4E	ENSTGUG00000011000
13416	CHP1	ENSTGUG00000010812
13417	ENSGALT00000032681	ENSTGUG00000005777
13418	CRACR2B	ENSTGUG00000009781
13419	MUC6	ENSTGUG00000009633
13420	IFITM10	ENSTGUG00000009454
13421	TNNI2	ENSTGUG00000009394
13422	KCNJ11	ENSTGUG00000008677
13423	ARNTL	ENSTGUG00000015954
13425	ENSGALT00000032739	ENSTGUG00000007254
13426	RAD51	
13428	INIP	ENSTGUG00000001248
13430	PDE6B	ENSTGUG00000000179
13431	SLC49A3	ENSTGUG00000000133
13433	SYK	ENSTGUG00000000422
13435	NMRK1	ENSTGUG00000000766
13436	ANXA1	ENSTGUG00000000793
13438	ENSGALT00000032837	ENSTGUG00000004972
13439	TMEM171	ENSTGUG00000005840
13440	SV2C	ENSTGUG00000004114
13441	SEPP1	ENSTGUG00000018223
13443	SLC39A3	ENSTGUG00000000828
13444	GTDC1	ENSTGUG00000011902
13445	GNG12	ENSTGUG00000010203
13446	ENSGALT00000032925	ENSTGUG00000010160
13447	TCTEX1D1	ENSTGUG00000010158
13448	TM4SF1	ENSTGUG00000011426
13449	INSIG2	ENSTGUG00000011575
13450	C2orf76	ENSTGUG00000011562
13451	EIF2A	ENSTGUG00000011386
13452	P2RY14	ENSTGUG00000011362
13453	TM2D1	ENSTGUG00000009771
13456	LHPP	ENSTGUG00000011442
13457	ENSGALT00000032989	ENSTGUG00000009685
13458	DAB1	ENSTGUG00000009639
13459	BUB3	ENSTGUG00000011382
13460	IQCJ-SCHIP1	ENSTGUG00000011194
13461	GLI2	ENSTGUG00000004599
13462	LDLRAD1	ENSTGUG00000009361
13463	HSPB11	ENSTGUG00000009350
13464	MAGOH	ENSTGUG00000009203
13465	NHLRC2	ENSTGUG00000010878
13467	HABP2	ENSTGUG00000010815
13468	TCF7L2	ENSTGUG00000010805
13469	DMBX1	ENSTGUG00000008353
13470	SMC3	ENSTGUG00000010610
13471	RBMS1	ENSTGUG00000006606
13472	ADD3	ENSTGUG00000010566
13473	AKR1A1	ENSTGUG00000007993
13475	GRB14	ENSTGUG00000006979
13478	C8orf33	ENSTGUG00000003243
13479	PSEN2	ENSTGUG00000004332
13480	BTRC	ENSTGUG00000010007
13481	SSB	ENSTGUG00000007942
13483	ARHGAP19	ENSTGUG00000009730
13484	RHO	ENSTGUG00000010528
13485	EXOSC1	ENSTGUG00000009692
13486	MBD4	ENSTGUG00000010478
13487	ENSGALT00000033251	ENSTGUG00000006778
13488	PDE6D	ENSTGUG00000009808
13490	ATF2	ENSTGUG00000008880
13491	EVX2	ENSTGUG00000008931
13492	DNTT	ENSTGUG00000009071
13493	DUSP11	ENSTGUG00000009050
13494	ENSGALT00000033296	ENSTGUG00000010218
13496	UBE2E3	ENSTGUG00000009380
13497	LRRC8D	ENSTGUG00000006223
13499	CCDC50	ENSTGUG00000009262
13500	FAM237A	ENSTGUG00000009992
13501	CREB1	ENSTGUG00000010023
13502	METTL21A	ENSTGUG00000010049
13503	MSMB	ENSTGUG00000007917
13504	MELTF	ENSTGUG00000008871
13505	ENSGALT00000033473	ENSTGUG00000007636
13506	SLC30A7	ENSTGUG00000005045
13507	ENSGALT00000033496	ENSTGUG00000010459
13509	ENSGALT00000033528	ENSTGUG00000007187
13510	LSM3	ENSTGUG00000008327
13511	PMEPA1	ENSTGUG00000008246
13512	CLEC19A	ENSTGUG00000009447
13513	RAB31	ENSTGUG00000009774
13515	NRROS	ENSTGUG00000005871
13520	SLC35C2	ENSTGUG00000005747
13521	MORF4L1	ENSTGUG00000009742
13524	STK25	ENSTGUG00000006107
13526	LCMT1	ENSTGUG00000006248
13528	ENSGALT00000033717	ENSTGUG00000004167
13529	ENSGALT00000033721	ENSTGUG00000005454
13530	NDUFA10	ENSTGUG00000003244
13533	HSBP1	ENSTGUG00000004346
13536	ENSGALT00000033793	ENSTGUG00000009087
13538	PDCD7	ENSTGUG00000009069
13539	ENSGALT00000033820	
13541	ENSGALT00000033853	ENSTGUG00000003861
13542	KCNE4	ENSTGUG00000007898
13543	NINJ1	ENSTGUG00000003627
13544	EPN2	ENSTGUG00000007023
13546	SPECC1L	ENSTGUG00000010019
13548	ADORA2A	ENSTGUG00000010043
13549	TUT7	ENSTGUG00000000624
13551	CCDC48	ENSTGUG00000003975
13555	ZC3H15	ENSTGUG00000011131
13558	ENSGALT00000034019	ENSTGUG00000001321
13560	PRXL2C	ENSTGUG00000000500
13561	FAM240B	ENSTGUG00000000499
13562	LRRTM3	ENSTGUG00000003452
13563	ZNF536	ENSTGUG00000009013
13564	PAQR9	ENSTGUG00000008683
13565	CFAP161	ENSTGUG00000007939
13566	NEK7	ENSTGUG00000004374
13567	HSPB2	ENSTGUG00000000319
13571	ENSGALT00000034194	ENSTGUG00000008822
13572	ENSGALT00000034196	ENSTGUG00000008349
13573	TMEM254	ENSTGUG00000006337
13575	NPY6R	ENSTGUG00000001193
13576	RHOA	ENSTGUG00000006623
13578	ADAP1	ENSTGUG00000008402
13579	CNEP1R1	ENSTGUG00000008609
13580	ENSGALT00000034267	ENSTGUG00000007556
13581	SECISBP2L	ENSTGUG00000007252
13584	ENSGALT00000034321	ENSTGUG00000007400
13585	NPY7R	ENSTGUG00000000982
13586	RANBP3L	ENSTGUG00000002031
13587	EFHD1	ENSTGUG00000007243
13588	ENSGALT00000034389	ENSTGUG00000006862
13591	ENSGALT00000034423	ENSTGUG00000003792
13593	ACAD10	ENSTGUG00000006542
13595	MINDY2	ENSTGUG00000006043
13596	RNF111	ENSTGUG00000005994
13597	DCTN3	ENSTGUG00000001729
13598	ZHX3	ENSTGUG00000004817
13599	UBAP1	ENSTGUG00000001708
13600	GLRA1	ENSTGUG00000000749
13601	ENSGALT00000034531	ENSTGUG00000001546
13606	SPINK6	ENSTGUG00000000575
13607	TMOD1	ENSTGUG00000001486
13608	CIZ1	ENSTGUG00000003828
13609	ACD	ENSTGUG00000005680
13611	ENSGALT00000034628	ENSTGUG00000001406
13612	WDR61	ENSTGUG00000003308
13614	DDX5	ENSTGUG00000004622
13616	NSG2	ENSTGUG00000000333
13617	ENSGALT00000034655	ENSTGUG00000004683
13618	TEX2	ENSTGUG00000004694
13621	VLDLR	ENSTGUG00000005386
13622	TOR1B	ENSTGUG00000004451
13623	HDAC3	ENSTGUG00000015013
13625	TOM1L1	ENSTGUG00000009453
13626	GLT1D1	ENSTGUG00000004830
13627	RAC3	ENSTGUG00000003640
13628	LCP2	ENSTGUG00000001570
13629	PKM	ENSTGUG00000004376
13630	INSYN2B	ENSTGUG00000001567
13631	ENSGALT00000034759	ENSTGUG00000003889
13632	ENSGALT00000034760	ENSTGUG00000006985
13633	ENSGALT00000034777	ENSTGUG00000008160
13634	RANBP1	ENSTGUG00000008294
13635	ISLR	
13636	PRR11	ENSTGUG00000007485
13637	SKA2	ENSTGUG00000007482
13638	MRPS2	
13639	UFD1	ENSTGUG00000008505
13640	ENSGALT00000034855	ENSTGUG00000006361
13641	QSOX2	ENSTGUG00000006363
13642	YPEL1	ENSTGUG00000008598
13644	CD14	ENSTGUG00000001596
13645	ENSGALT00000034893	ENSTGUG00000017260
13646	STOM	ENSTGUG00000006736
13647	NDUFA8	ENSTGUG00000006771
13648	SSH2	ENSTGUG00000006453
13649	TICAM1	ENSTGUG00000000795
13650	PLIN5	ENSTGUG00000000787
13651	SMYD4	ENSTGUG00000005762
13652	CIB3	ENSTGUG00000000714
13653	F2RL3	ENSTGUG00000000473
13654	CRCP	ENSTGUG00000005354
13655	USE1	ENSTGUG00000000443
13656	CHCHD2	ENSTGUG00000005194
13657	TMEM234	ENSTGUG00000001393
13658	NFYC	ENSTGUG00000017336
13661	GATAD2A	ENSTGUG00000013885
13663	WDR18	ENSTGUG00000000664
13664	MYL2	ENSTGUG00000006454
13666	C1orf159	ENSTGUG00000004050
13670	ENSGALT00000035169	
13671	ATP5IF1	ENSTGUG00000000899
13673	RER1	ENSTGUG00000002941
13675	HES5	ENSTGUG00000002875
13677	AVPR1B	ENSTGUG00000017506
13678	LMNB2	ENSTGUG00000000051
13679	RAB7B	ENSTGUG00000017508
13680	GSG1L2	ENSTGUG00000007529
13681	VAMP3	ENSTGUG00000002562
13683	ENSGALT00000035251	
13686	ENSGALT00000035359	ENSTGUG00000009537
13688	ENSGALT00000035369	ENSTGUG00000011978
13691	SPINK4	ENSTGUG00000001467
13694	C2orf66	
13695	ENSGALT00000035411	ENSTGUG00000009743
13698	PRAM1	ENSTGUG00000000104
13700	ENSGALT00000035442	ENSTGUG00000007370
13701	ENSGALT00000035444	ENSTGUG00000004681
13726	ANKRA2	ENSTGUG00000005875
13747	IRAK2	ENSTGUG00000010449
13749	GPR27	ENSTGUG00000009928
13751	LRIG1	ENSTGUG00000009604
13754	CCDC36	ENSTGUG00000008762
13755	PODXL2	ENSTGUG00000008022
13757	HESX1	ENSTGUG00000007186
13758	CACNA1D	ENSTGUG00000006839
13760	PTPDC1	ENSTGUG00000003741
13761	CNBP	ENSTGUG00000004001
13763	ALAS1	ENSTGUG00000006069
13772	GAB2	ENSTGUG00000013005
